Measurement File created on Wed Jan  5 14:14:31 2022

Time,Temperature,TargetPWM
419.8560,99.17,17.00
420.3050,99.12,17.00
420.7530,99.23,17.00
421.2020,99.17,17.00
421.6520,99.23,17.00
422.1020,99.17,17.00
422.5540,99.12,17.00
423.0070,99.06,17.00
423.4560,99.17,17.00
423.9050,99.12,17.00
424.3540,99.17,17.00
424.8030,99.06,17.00
425.2520,99.23,17.00
425.7030,99.17,17.00
426.1520,99.29,17.00
426.6110,99.06,17.00
427.0580,99.12,17.00
427.5070,99.12,17.00
427.9560,99.17,17.00
428.4040,99.12,17.00
428.8530,99.17,17.00
429.3030,99.12,17.00
429.7520,99.23,17.00
430.2020,99.17,17.00
430.6520,99.17,17.00
431.1070,99.12,17.00
431.5570,99.23,17.00
432.0060,99.12,17.00
432.4560,99.17,17.00
432.9040,99.12,17.00
433.3530,99.23,17.00
433.8030,99.17,17.00
434.2520,99.23,17.00
434.7020,99.17,17.00
435.1580,99.12,17.00
435.6060,99.06,17.00
436.0560,99.17,17.00
436.5050,99.12,17.00
436.9550,99.23,17.00
437.4030,99.12,17.00
437.8530,99.23,17.00
438.3020,99.17,17.00
438.7520,99.17,17.00
439.2080,99.06,17.00
439.6570,99.17,17.00
440.1060,99.06,17.00
440.5550,99.17,17.00
441.0050,99.12,17.00
441.4530,99.23,17.00
441.9030,99.12,17.00
442.3520,99.23,17.00
442.8020,99.12,17.00
443.2520,99.06,17.00
443.7080,99.06,17.00
444.1570,99.17,17.00
444.6050,99.12,17.00
445.0550,99.23,17.00
445.5040,99.17,17.00
445.9530,99.23,17.00
446.4020,99.17,17.00
446.8530,99.12,17.00
447.3020,99.12,17.00
447.7570,99.17,17.00
448.2060,99.12,17.00
448.6560,99.23,17.00
449.1050,99.17,17.00
449.5540,99.29,17.00
450.0060,99.23,17.00
450.4550,99.17,17.00
450.9020,99.12,17.00
451.3520,99.12,17.00
451.8080,99.12,17.00
452.2570,99.23,17.00
452.7080,99.17,17.00
453.1880,99.29,17.00
453.6390,99.17,17.00
454.0530,99.23,17.00
454.5040,99.17,17.00
454.9520,99.12,17.00
455.4020,99.06,17.00
455.8520,99.12,17.00
456.3160,99.12,17.00
456.7650,99.23,17.00
457.2050,99.12,17.00
457.6550,99.23,17.00
458.1040,99.17,17.00
458.5530,99.23,17.00
459.0030,99.12,17.00
459.4520,99.12,17.00
459.9020,99.12,17.00
460.3580,99.23,17.00
460.8060,99.12,17.00
461.2560,99.23,17.00
461.7070,99.17,17.00
462.1550,99.23,17.00
462.6030,99.17,17.00
463.0520,99.23,17.00
463.5020,99.17,17.00
463.9520,99.17,17.00
464.4090,99.12,17.00
464.8580,99.23,17.00
465.3060,99.12,17.00
465.7550,99.23,17.00
466.2750,99.12,17.00
466.6530,99.17,17.00
467.1030,99.17,17.00
467.5520,99.23,17.00
468.0030,99.23,17.00
468.4520,99.23,17.00
468.9070,99.12,17.00
469.3590,99.17,17.00
469.8080,99.12,17.00
470.2550,99.23,17.00
470.7020,99.23,17.00
471.1540,99.23,17.00
471.6020,99.17,17.00
472.0520,99.23,17.00
472.5350,99.23,17.00
472.9920,99.12,17.00
473.4070,99.12,17.00
473.8560,99.17,17.00
474.3060,99.12,17.00
474.7550,99.17,17.00
475.2040,99.12,17.00
475.6520,99.23,17.00
476.1020,99.12,17.00
476.5520,99.29,17.00
477.0090,99.17,17.00
477.4570,99.17,17.00
477.9060,99.12,17.00
478.3550,99.12,17.00
478.8040,99.12,17.00
